segment_id	segment_text
pli-tv-bi-vb-pc20:0.4	Rattandhakāravagga
pli-tv-bi-vb-pc20:0.5	20. Rodanasikkhāpada
pli-tv-bi-vb-pc20:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.
pli-tv-bi-vb-pc20:1.2	Tena kho pana samayena caṇḍakāḷī bhikkhunī bhikkhunīhi saddhiṁ bhaṇḍitvā attānaṁ vadhitvā vadhitvā rodati.
pli-tv-bi-vb-pc20:1.3	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—
pli-tv-bi-vb-pc20:1.4	“kathañhi nāma ayyā caṇḍakāḷī attānaṁ vadhitvā vadhitvā rodissatī”ti …pe…
pli-tv-bi-vb-pc20:1.5	“saccaṁ kira, bhikkhave, caṇḍakāḷī bhikkhunī attānaṁ vadhitvā vadhitvā rodatī”ti?
pli-tv-bi-vb-pc20:1.6	“Saccaṁ, bhagavā”ti.
pli-tv-bi-vb-pc20:1.7	Vigarahi buddho bhagavā …pe…
pli-tv-bi-vb-pc20:1.8	kathañhi nāma, bhikkhave, caṇḍakāḷī bhikkhunī attānaṁ vadhitvā vadhitvā rodissati.
pli-tv-bi-vb-pc20:1.9	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…
pli-tv-bi-vb-pc20:1.10	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—
pli-tv-bi-vb-pc20:1.11.1	“Yā pana bhikkhunī attānaṁ vadhitvā vadhitvā rodeyya, pācittiyan”ti.
pli-tv-bi-vb-pc20:2.1.1	Yā panāti
pli-tv-bi-vb-pc20:2.1.2	yā yādisā …pe…
pli-tv-bi-vb-pc20:2.1.3	bhikkhunīti
pli-tv-bi-vb-pc20:2.1.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.
pli-tv-bi-vb-pc20:2.1.5	Attānanti
pli-tv-bi-vb-pc20:2.1.6	paccattaṁ.
pli-tv-bi-vb-pc20:2.1.7	Vadhitvā vadhitvā rodati, āpatti pācittiyassa.
pli-tv-bi-vb-pc20:2.1.8	Vadhati na rodati, āpatti dukkaṭassa.
pli-tv-bi-vb-pc20:2.1.9	Rodati na vadhati, āpatti dukkaṭassa.
pli-tv-bi-vb-pc20:2.2.1	Anāpatti—
pli-tv-bi-vb-pc20:2.2.2	ñātibyasanena vā bhogabyasanena vā rogabyasanena vā phuṭṭhā rodati na vadhati,
pli-tv-bi-vb-pc20:2.2.3	ummattikāya,
pli-tv-bi-vb-pc20:2.2.4	ādikammikāyāti.
pli-tv-bi-vb-pc20:2.2.5	Dasamasikkhāpadaṁ niṭṭhitaṁ.
pli-tv-bi-vb-pc20:2.2.6	Andhakāravaggo dutiyo.
pli-tv-bi-vb-pc21:0.1	Theravāda Vinaya
pli-tv-bi-vb-pc21:0.2	Bhikkhunivibhaṅga
pli-tv-bi-vb-pc21:0.3	Pācittiyakaṇḍa
pli-tv-bi-vb-pc21:0.4	Naggavagga
pli-tv-bi-vb-pc21:0.5	21. Naggasikkhāpada
pli-tv-bi-vb-pc21:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.
pli-tv-bi-vb-pc21:1.2	Tena kho pana samayena sambahulā bhikkhuniyo aciravatiyā nadiyā vesiyāhi saddhiṁ naggā ekatitthe nahāyanti.
pli-tv-bi-vb-pc21:1.3	Vesiyā tā bhikkhuniyo uppaṇḍesuṁ—
pli-tv-bi-vb-pc21:1.4	“kiṁ nu kho nāma tumhākaṁ, ayye, daharānaṁ brahmacariyaṁ ciṇṇena, nanu nāma kāmā paribhuñjitabbā.
pli-tv-bi-vb-pc21:1.5	Yadā jiṇṇā bhavissatha tadā brahmacariyaṁ carissatha.
pli-tv-bi-vb-pc21:1.6	Evaṁ tumhākaṁ ubho atthā pariggahitā bhavissantī”ti.
pli-tv-bi-vb-pc21:1.7	Bhikkhuniyo vesiyāhi uppaṇḍiyamānā maṅkū ahesuṁ.
pli-tv-bi-vb-pc21:1.8	Atha kho tā bhikkhuniyo upassayaṁ gantvā bhikkhunīnaṁ etamatthaṁ ārocesuṁ.
pli-tv-bi-vb-pc21:1.9	Bhikkhuniyo bhikkhūnaṁ etamatthaṁ ārocesuṁ.
pli-tv-bi-vb-pc21:1.10	Bhikkhū bhagavato etamatthaṁ ārocesuṁ.
pli-tv-bi-vb-pc21:1.11	Atha kho bhagavā etasmiṁ nidāne etasmiṁ pakaraṇe dhammiṁ kathaṁ katvā bhikkhū āmantesi—
pli-tv-bi-vb-pc21:1.12	“tena hi, bhikkhave, bhikkhunīnaṁ sikkhāpadaṁ paññapessāmi dasa atthavase paṭicca—
pli-tv-bi-vb-pc21:1.13	saṅghasuṭṭhutāya …pe…
pli-tv-bi-vb-pc21:1.14	vinayānuggahāya.
pli-tv-bi-vb-pc21:1.15	Evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—
pli-tv-bi-vb-pc21:1.16.1	“Yā pana bhikkhunī naggā nahāyeyya, pācittiyan”ti.
pli-tv-bi-vb-pc21:2.1.1	Yā panāti
pli-tv-bi-vb-pc21:2.1.2	yā yādisā …pe…
pli-tv-bi-vb-pc21:2.1.3	bhikkhunīti
pli-tv-bi-vb-pc21:2.1.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.
pli-tv-bi-vb-pc21:2.1.5	Naggā nahāyeyyāti
pli-tv-bi-vb-pc21:2.1.6	anivatthā vā apārutā vā nahāyati, payoge dukkaṭaṁ.
pli-tv-bi-vb-pc21:2.1.7	Nahānapariyosāne āpatti pācittiyassa.
pli-tv-bi-vb-pc21:2.2.1	Anāpatti—
pli-tv-bi-vb-pc21:2.2.2	acchinnacīvarikāya vā naṭṭhacīvarikāya vā,
pli-tv-bi-vb-pc21:2.2.3	āpadāsu,
pli-tv-bi-vb-pc21:2.2.4	ummattikāya,
pli-tv-bi-vb-pc21:2.2.5	ādikammikāyāti.
pli-tv-bi-vb-pc21:2.2.6	Paṭhamasikkhāpadaṁ niṭṭhitaṁ.
pli-tv-bi-vb-pc22:0.1	Theravāda Vinaya
pli-tv-bi-vb-pc22:0.2	Bhikkhunivibhaṅga
pli-tv-bi-vb-pc22:0.3	Pācittiyakaṇḍa
pli-tv-bi-vb-pc22:0.4	Naggavagga
pli-tv-bi-vb-pc22:0.5	22. Udakasāṭikasikkhāpada
pli-tv-bi-vb-pc22:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.
pli-tv-bi-vb-pc22:1.2	Tena kho pana samayena bhagavatā bhikkhunīnaṁ udakasāṭikā anuññātā hoti.
pli-tv-bi-vb-pc22:1.3	Chabbaggiyā bhikkhuniyo—
pli-tv-bi-vb-pc22:1.4	“bhagavatā udakasāṭikā anuññātā”ti appamāṇikāyo udakasāṭikāyo dhāresuṁ.
pli-tv-bi-vb-pc22:1.5	Puratopi pacchatopi ākaḍḍhantā āhiṇḍanti.
pli-tv-bi-vb-pc22:1.6	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—
pli-tv-bi-vb-pc22:1.7	“kathañhi nāma chabbaggiyā bhikkhuniyo appamāṇikāyo udakasāṭikāyo dhāressantī”ti …pe…
pli-tv-bi-vb-pc22:1.8	“saccaṁ kira, bhikkhave, chabbaggiyā bhikkhuniyo appamāṇikāyo udakasāṭikāyo dhārentī”ti?
pli-tv-bi-vb-pc22:1.9	“Saccaṁ, bhagavā”ti.
pli-tv-bi-vb-pc22:1.10	Vigarahi buddho bhagavā …pe…
pli-tv-bi-vb-pc22:1.11	kathañhi nāma, bhikkhave, chabbaggiyā bhikkhuniyo appamāṇikāyo udakasāṭikāyo dhāressanti.
pli-tv-bi-vb-pc22:1.12	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…
pli-tv-bi-vb-pc22:1.13	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—
pli-tv-bi-vb-pc22:1.14.1	“Udakasāṭikaṁ pana bhikkhuniyā kārayamānāya pamāṇikā kāretabbā. Tatridaṁ pamāṇaṁ—dīghaso catasso vidatthiyo, sugatavidatthiyā; tiriyaṁ dve vidatthiyo. Taṁ atikkāmentiyā chedanakaṁ pācittiyan”ti.
pli-tv-bi-vb-pc22:2.1.1	Udakasāṭikā nāma
pli-tv-bi-vb-pc22:2.1.2	yāya nivatthā nahāyati.
pli-tv-bi-vb-pc22:2.1.3	Kārayamānāyāti
pli-tv-bi-vb-pc22:2.1.4	karontiyā vā kārāpentiyā vā. Pamāṇikā kāretabbā.
pli-tv-bi-vb-pc22:2.1.5	Tatridaṁ pamāṇaṁ— dīghaso catasso vidatthiyo, sugatavidatthiyā; tiriyaṁ dve vidatthiyo.
pli-tv-bi-vb-pc22:2.1.6	Taṁ atikkāmetvā karoti vā kārāpeti vā, payoge dukkaṭaṁ.
pli-tv-bi-vb-pc22:2.1.7	Paṭilābhena chinditvā pācittiyaṁ desetabbaṁ.
pli-tv-bi-vb-pc22:2.1.8.1	Attanā vippakataṁ attanā pariyosāpeti, āpatti pācittiyassa.
pli-tv-bi-vb-pc22:2.1.9	Attanā vippakataṁ parehi pariyosāpeti, āpatti pācittiyassa.
pli-tv-bi-vb-pc22:2.1.10	Parehi vippakataṁ attanā pariyosāpeti, āpatti pācittiyassa.
pli-tv-bi-vb-pc22:2.1.11	Parehi vippakataṁ parehi pariyosāpeti, āpatti pācittiyassa.
pli-tv-bi-vb-pc22:2.1.12	Aññassatthāya karoti vā kārāpeti vā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc22:2.1.13	Aññena kataṁ paṭilabhitvā paribhuñjati, āpatti dukkaṭassa.
pli-tv-bi-vb-pc22:2.2.1	Anāpatti—
pli-tv-bi-vb-pc22:2.2.2	pamāṇikaṁ karoti,
pli-tv-bi-vb-pc22:2.2.3	ūnakaṁ karoti,
pli-tv-bi-vb-pc22:2.2.4	aññena kataṁ pamāṇātikkantaṁ paṭilabhitvā chinditvā paribhuñjati,
pli-tv-bi-vb-pc22:2.2.5	vitānaṁ vā bhūmattharaṇaṁ vā sāṇipākāraṁ vā bhisiṁ vā bibbohanaṁ vā karoti,
pli-tv-bi-vb-pc22:2.2.6	ummattikāya,
pli-tv-bi-vb-pc22:2.2.7	ādikammikāyāti.
pli-tv-bi-vb-pc22:2.2.8	Dutiyasikkhāpadaṁ niṭṭhitaṁ.
pli-tv-bi-vb-pc23:0.1	Theravāda Vinaya
pli-tv-bi-vb-pc23:0.2	Bhikkhunivibhaṅga
pli-tv-bi-vb-pc23:0.3	Pācittiyakaṇḍa
pli-tv-bi-vb-pc23:0.4	Naggavagga
pli-tv-bi-vb-pc23:0.5	23. Cīvarasibbanasikkhāpada
pli-tv-bi-vb-pc23:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.
pli-tv-bi-vb-pc23:1.2	Tena kho pana samayena aññatarissā bhikkhuniyā mahagghe cīvaradusse cīvaraṁ dukkaṭaṁ hoti dussibbitaṁ.
pli-tv-bi-vb-pc23:1.3	Thullanandā bhikkhunī taṁ bhikkhuniṁ etadavoca—
pli-tv-bi-vb-pc23:1.4	“sundaraṁ kho idaṁ te, ayye, cīvaradussaṁ;
pli-tv-bi-vb-pc23:1.5	cīvarañca kho dukkaṭaṁ dussibbitan”ti.
pli-tv-bi-vb-pc23:1.6	“Visibbemi, ayye, sibbissasī”ti?
pli-tv-bi-vb-pc23:1.7	“Āmāyye, sibbissāmī”ti.
pli-tv-bi-vb-pc23:1.8	Atha kho sā bhikkhunī taṁ cīvaraṁ visibbetvā thullanandāya bhikkhuniyā adāsi.
pli-tv-bi-vb-pc23:1.9	Thullanandā bhikkhunī—
pli-tv-bi-vb-pc23:1.10	“sibbissāmi sibbissāmī”ti neva sibbati na sibbāpanāya ussukkaṁ karoti.
pli-tv-bi-vb-pc23:1.11	Atha kho sā bhikkhunī bhikkhunīnaṁ etamatthaṁ ārocesi.
pli-tv-bi-vb-pc23:1.12	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—
pli-tv-bi-vb-pc23:1.13	“kathañhi nāma ayyā thullanandā bhikkhuniyā cīvaraṁ visibbāpetvā neva sibbissati na sibbāpanāya ussukkaṁ karissatī”ti …pe…
pli-tv-bi-vb-pc23:1.14	“saccaṁ kira, bhikkhave, thullanandā bhikkhunī bhikkhuniyā cīvaraṁ visibbāpetvā neva sibbati na sibbāpanāya ussukkaṁ karotī”ti?
pli-tv-bi-vb-pc23:1.15	“Saccaṁ, bhagavā”ti.
pli-tv-bi-vb-pc23:1.16	Vigarahi buddho bhagavā …pe…
pli-tv-bi-vb-pc23:1.17	kathañhi nāma, bhikkhave, thullanandā bhikkhunī bhikkhuniyā cīvaraṁ visibbāpetvā neva sibbissati na sibbāpanāya ussukkaṁ karissati.
pli-tv-bi-vb-pc23:1.18	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…
pli-tv-bi-vb-pc23:1.19	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—
pli-tv-bi-vb-pc23:1.20.1	“Yā pana bhikkhunī bhikkhuniyā cīvaraṁ visibbetvā vā visibbāpetvā vā sā pacchā anantarāyikinī neva sibbeyya na sibbāpanāya ussukkaṁ kareyya, aññatra catūhapañcāhā, pācittiyan”ti.
pli-tv-bi-vb-pc23:2.1.1	Yā panāti
pli-tv-bi-vb-pc23:2.1.2	yā yādisā …pe…
pli-tv-bi-vb-pc23:2.1.3	bhikkhunīti
pli-tv-bi-vb-pc23:2.1.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.
pli-tv-bi-vb-pc23:2.1.5	Bhikkhuniyāti
pli-tv-bi-vb-pc23:2.1.6	aññāya bhikkhuniyā.
pli-tv-bi-vb-pc23:2.1.7	Cīvaraṁ nāma
pli-tv-bi-vb-pc23:2.1.8	channaṁ cīvarānaṁ aññataraṁ cīvaraṁ.
pli-tv-bi-vb-pc23:2.1.9	Visibbetvāti
pli-tv-bi-vb-pc23:2.1.10	sayaṁ visibbetvā.
pli-tv-bi-vb-pc23:2.1.11	Visibbāpetvāti
pli-tv-bi-vb-pc23:2.1.12	aññaṁ visibbāpetvā.
pli-tv-bi-vb-pc23:2.1.13	Sā pacchā anantarāyikinīti
pli-tv-bi-vb-pc23:2.1.14	asati antarāye.
pli-tv-bi-vb-pc23:2.1.15	Neva sibbeyyāti
pli-tv-bi-vb-pc23:2.1.16	na sayaṁ sibbeyya.
pli-tv-bi-vb-pc23:2.1.17	Na sibbāpanāya ussukkaṁ kareyyāti
pli-tv-bi-vb-pc23:2.1.18	na aññaṁ āṇāpeyya.
pli-tv-bi-vb-pc23:2.1.19	Aññatra catūhapañcāhāti
pli-tv-bi-vb-pc23:2.1.20	ṭhapetvā catūhapañcāhaṁ.
pli-tv-bi-vb-pc23:2.1.21	“Neva sibbissāmi na sibbāpanāya ussukkaṁ karissāmī”ti dhuraṁ nikkhittamatte āpatti pācittiyassa.
pli-tv-bi-vb-pc23:2.2.1	Upasampannāya upasampannasaññā cīvaraṁ visibbetvā vā visibbāpetvā vā sā pacchā anantarāyikinī neva sibbati na sibbāpanāya ussukkaṁ karoti, aññatra catūhapañcāhā, āpatti pācittiyassa.
pli-tv-bi-vb-pc23:2.2.2	Upasampannāya vematikā cīvaraṁ visibbetvā vā visibbāpetvā vā sā pacchā anantarāyikinī neva sibbati na sibbāpanāya ussukkaṁ karoti, aññatra catūhapañcāhā, āpatti pācittiyassa.
pli-tv-bi-vb-pc23:2.2.3	Upasampannāya anupasampannasaññā cīvaraṁ visibbetvā vā visibbāpetvā vā sā pacchā anantarāyikinī neva sibbati na sibbāpanāya ussukkaṁ karoti, aññatra catūhapañcāhā, āpatti pācittiyassa.
pli-tv-bi-vb-pc23:2.2.4	Aññaṁ parikkhāraṁ visibbetvā vā visibbāpetvā vā sā pacchā anantarāyikinī neva sibbati na sibbāpanāya ussukkaṁ karoti, aññatra catūhapañcāhā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc23:2.2.5	Anupasampannāya cīvaraṁ vā aññaṁ vā parikkhāraṁ visibbetvā vā visibbāpetvā vā sā pacchā anantarāyikinī neva sibbati na sibbāpanāya ussukkaṁ karoti, aññatra catūhapañcāhā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc23:2.2.6	Anupasampannāya upasampannasaññā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc23:2.2.7	Anupasampannāya vematikā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc23:2.2.8	Anupasampannāya anupasampannasaññā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc23:2.3.1	Anāpatti—
pli-tv-bi-vb-pc23:2.3.2	sati antarāye,
pli-tv-bi-vb-pc23:2.3.3	pariyesitvā na labhati,
pli-tv-bi-vb-pc23:2.3.4	karontī catūhapañcāhaṁ atikkāmeti,
pli-tv-bi-vb-pc23:2.3.5	gilānāya,
pli-tv-bi-vb-pc23:2.3.6	āpadāsu,
pli-tv-bi-vb-pc23:2.3.7	ummattikāya,
pli-tv-bi-vb-pc23:2.3.8	ādikammikāyāti.
pli-tv-bi-vb-pc23:2.3.9	Tatiyasikkhāpadaṁ niṭṭhitaṁ.
pli-tv-bi-vb-pc24:0.1	Theravāda Vinaya
pli-tv-bi-vb-pc24:0.2	Bhikkhunivibhaṅga
pli-tv-bi-vb-pc24:0.3	Pācittiyakaṇḍa
pli-tv-bi-vb-pc24:0.4	Naggavagga
pli-tv-bi-vb-pc24:0.5	24. Saṅghāṭicārasikkhāpada
pli-tv-bi-vb-pc24:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.
pli-tv-bi-vb-pc24:1.2	Tena kho pana samayena bhikkhuniyo bhikkhunīnaṁ hatthe cīvaraṁ nikkhipitvā santaruttarena janapadacārikaṁ pakkamanti.
pli-tv-bi-vb-pc24:1.3	Tāni cīvarāni ciraṁ nikkhittāni kaṇṇakitāni honti.
pli-tv-bi-vb-pc24:1.4	Tāni bhikkhuniyo otāpenti.
pli-tv-bi-vb-pc24:1.5	Bhikkhuniyo tā bhikkhuniyo etadavocuṁ—
pli-tv-bi-vb-pc24:1.6	“kassimāni, ayye, cīvarāni kaṇṇakitānī”ti?
pli-tv-bi-vb-pc24:1.7	Atha kho tā bhikkhuniyo bhikkhunīnaṁ etamatthaṁ ārocesuṁ.
pli-tv-bi-vb-pc24:1.8	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—
pli-tv-bi-vb-pc24:1.9	“kathañhi nāma bhikkhuniyo bhikkhunīnaṁ hatthe cīvaraṁ nikkhipitvā santaruttarena janapadacārikaṁ pakkamissantī”ti …pe…
pli-tv-bi-vb-pc24:1.10	“saccaṁ kira, bhikkhave, bhikkhuniyo bhikkhunīnaṁ hatthe cīvaraṁ nikkhipitvā santaruttarena janapadacārikaṁ pakkamantī”ti?
pli-tv-bi-vb-pc24:1.11	“Saccaṁ, bhagavā”ti.
pli-tv-bi-vb-pc24:1.12	Vigarahi buddho bhagavā …pe…
pli-tv-bi-vb-pc24:1.13	kathañhi nāma, bhikkhave, bhikkhuniyo bhikkhunīnaṁ hatthe cīvaraṁ nikkhipitvā santaruttarena janapadacārikaṁ pakkamissanti.
pli-tv-bi-vb-pc24:1.14	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…
pli-tv-bi-vb-pc24:1.15	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—
pli-tv-bi-vb-pc24:1.16.1	“Yā pana bhikkhunī pañcāhikaṁ saṅghāṭicāraṁ atikkāmeyya, pācittiyan”ti.
pli-tv-bi-vb-pc24:2.1.1	Yā panāti
pli-tv-bi-vb-pc24:2.1.2	yā yādisā …pe…
pli-tv-bi-vb-pc24:2.1.3	bhikkhunīti
pli-tv-bi-vb-pc24:2.1.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.
pli-tv-bi-vb-pc24:2.1.5	Pañcāhikaṁ saṅghāṭicāraṁ atikkāmeyyāti
pli-tv-bi-vb-pc24:2.1.6	pañcamaṁ divasaṁ pañca cīvarāni neva nivāseti na pārupati na otāpeti, pañcamaṁ divasaṁ atikkāmeti, āpatti pācittiyassa.
pli-tv-bi-vb-pc24:2.2.1	Pañcāhātikkante atikkantasaññā, āpatti pācittiyassa.
pli-tv-bi-vb-pc24:2.2.2	Pañcāhātikkante vematikā, āpatti pācittiyassa.
pli-tv-bi-vb-pc24:2.2.3	Pañcāhātikkante anatikkantasaññā, āpatti pācittiyassa.
pli-tv-bi-vb-pc24:2.2.4	Pañcāhānatikkante atikkantasaññā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc24:2.2.5	Pañcāhānatikkante vematikā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc24:2.2.6	Pañcāhānatikkante anatikkantasaññā, anāpatti.
pli-tv-bi-vb-pc24:2.3.1	Anāpatti—
pli-tv-bi-vb-pc24:2.3.2	pañcamaṁ divasaṁ pañca cīvarāni nivāseti vā pārupati vā otāpeti vā,
pli-tv-bi-vb-pc24:2.3.3	gilānāya,
pli-tv-bi-vb-pc24:2.3.4	āpadāsu,
pli-tv-bi-vb-pc24:2.3.5	ummattikāya,
pli-tv-bi-vb-pc24:2.3.6	ādikammikāyāti.
pli-tv-bi-vb-pc24:2.3.7	Catutthasikkhāpadaṁ niṭṭhitaṁ.
pli-tv-bi-vb-pc25:0.1	Theravāda Vinaya
pli-tv-bi-vb-pc25:0.2	Bhikkhunivibhaṅga
pli-tv-bi-vb-pc25:0.3	Pācittiyakaṇḍa
pli-tv-bi-vb-pc25:0.4	Naggavagga
pli-tv-bi-vb-pc25:0.5	25. Cīvarasaṅkamanīyasikkhāpada
pli-tv-bi-vb-pc25:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.
pli-tv-bi-vb-pc25:1.2	Tena kho pana samayena aññatarā bhikkhunī piṇḍāya caritvā allacīvaraṁ pattharitvā vihāraṁ pāvisi.
pli-tv-bi-vb-pc25:1.3	Aññatarā bhikkhunī taṁ cīvaraṁ pārupitvā gāmaṁ piṇḍāya pāvisi.
pli-tv-bi-vb-pc25:1.4	Sā nikkhamitvā bhikkhuniyo pucchi—
pli-tv-bi-vb-pc25:1.5	“apāyye, mayhaṁ cīvaraṁ passeyyāthā”ti?
pli-tv-bi-vb-pc25:1.6	Bhikkhuniyo tassā bhikkhuniyā etamatthaṁ ārocesuṁ.
pli-tv-bi-vb-pc25:1.7	Atha kho sā bhikkhunī ujjhāyati khiyyati vipāceti—
pli-tv-bi-vb-pc25:1.8	“kathañhi nāma bhikkhunī mayhaṁ cīvaraṁ anāpucchā pārupissatī”ti.
pli-tv-bi-vb-pc25:1.9	Atha kho sā bhikkhunī bhikkhunīnaṁ etamatthaṁ ārocesi.
pli-tv-bi-vb-pc25:1.10	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—
pli-tv-bi-vb-pc25:1.11	“kathañhi nāma bhikkhunī bhikkhuniyā cīvaraṁ anāpucchā pārupissatī”ti …pe…
pli-tv-bi-vb-pc25:1.12	“saccaṁ kira, bhikkhave, bhikkhunī bhikkhuniyā cīvaraṁ anāpucchā pārupatī”ti?
pli-tv-bi-vb-pc25:1.13	“Saccaṁ, bhagavā”ti.
pli-tv-bi-vb-pc25:1.14	Vigarahi buddho bhagavā …pe…
pli-tv-bi-vb-pc25:1.15	kathañhi nāma, bhikkhave, bhikkhunī bhikkhuniyā cīvaraṁ anāpucchā pārupissati.
pli-tv-bi-vb-pc25:1.16	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…
pli-tv-bi-vb-pc25:1.17	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—
pli-tv-bi-vb-pc25:1.18.1	“Yā pana bhikkhunī cīvarasaṅkamanīyaṁ dhāreyya, pācittiyan”ti.
pli-tv-bi-vb-pc25:2.1.1	Yā panāti
pli-tv-bi-vb-pc25:2.1.2	yā yādisā …pe…
pli-tv-bi-vb-pc25:2.1.3	bhikkhunīti
pli-tv-bi-vb-pc25:2.1.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.
pli-tv-bi-vb-pc25:2.1.5	Cīvarasaṅkamanīyaṁ nāma
pli-tv-bi-vb-pc25:2.1.6	upasampannāya pañcannaṁ cīvarānaṁ aññataraṁ cīvaraṁ tassā vā adinnaṁ taṁ vā anāpucchā nivāseti vā pārupati vā, āpatti pācittiyassa.
pli-tv-bi-vb-pc25:2.2.1	Upasampannāya upasampannasaññā cīvarasaṅkamanīyaṁ dhāreti, āpatti pācittiyassa.
pli-tv-bi-vb-pc25:2.2.2	Upasampannāya vematikā cīvarasaṅkamanīyaṁ dhāreti, āpatti pācittiyassa.
pli-tv-bi-vb-pc25:2.2.3	Upasampannāya anupasampannasaññā cīvarasaṅkamanīyaṁ dhāreti, āpatti pācittiyassa.
pli-tv-bi-vb-pc25:2.2.4	Anupasampannāya cīvarasaṅkamanīyaṁ dhāreti, āpatti dukkaṭassa.
pli-tv-bi-vb-pc25:2.2.5	Anupasampannāya upasampannasaññā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc25:2.2.6	Anupasampannāya vematikā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc25:2.2.7	Anupasampannāya anupasampannasaññā, āpatti dukkaṭassa.
pli-tv-bi-vb-pc25:2.3.1	Anāpatti—
pli-tv-bi-vb-pc25:2.3.2	sā vā deti,
pli-tv-bi-vb-pc25:2.3.3	taṁ vā āpucchā nivāseti vā pārupati vā,
pli-tv-bi-vb-pc25:2.3.4	acchinnacīvarikāya,
pli-tv-bi-vb-pc25:2.3.5	naṭṭhacīvarikāya,
pli-tv-bi-vb-pc25:2.3.6	āpadāsu,
pli-tv-bi-vb-pc25:2.3.7	ummattikāya,
pli-tv-bi-vb-pc25:2.3.8	ādikammikāyāti.
pli-tv-bi-vb-pc25:2.3.9	Pañcamasikkhāpadaṁ niṭṭhitaṁ.
pli-tv-bi-vb-pc26:0.1	Theravāda Vinaya
pli-tv-bi-vb-pc26:0.2	Bhikkhunivibhaṅga
pli-tv-bi-vb-pc26:0.3	Pācittiyakaṇḍa
pli-tv-bi-vb-pc26:0.4	Naggavagga
pli-tv-bi-vb-pc26:0.5	26. Gaṇacīvarasikkhāpada
pli-tv-bi-vb-pc26:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.
pli-tv-bi-vb-pc26:1.2	Tena kho pana samayena thullanandāya bhikkhuniyā upaṭṭhākakulaṁ thullanandaṁ bhikkhuniṁ etadavoca—
pli-tv-bi-vb-pc26:1.3	“bhikkhunisaṅghassa, ayye, cīvaraṁ dassāmā”ti.
pli-tv-bi-vb-pc26:1.4	Thullanandā bhikkhunī—
pli-tv-bi-vb-pc26:1.5	“tumhe bahukiccā bahukaraṇīyā”ti antarāyaṁ akāsi.
pli-tv-bi-vb-pc26:1.6	Tena kho pana samayena tassa kulassa gharaṁ ḍayhati.
pli-tv-bi-vb-pc26:1.7	Te ujjhāyanti khiyyanti vipācenti—
pli-tv-bi-vb-pc26:1.8	“kathañhi nāma ayyā thullanandā amhākaṁ deyyadhammaṁ antarāyaṁ karissati.
pli-tv-bi-vb-pc26:1.9	Ubhayenāmha paribāhirā bhogehi ca puññena cā”ti.
