segment_id	segment_text
pli-tv-kd4:1.11.7	yo pacchā gāmato piṇḍāya paṭikkameyya, sacassa bhuttāvaseso, sace ākaṅkheyya bhuñjeyya, no ce ākaṅkheyya appaharite vā chaḍḍeyya, appāṇake vā udake opilāpeyya;
pli-tv-kd4:1.11.8	so āsanaṁ uddhareyya, pādodakaṁ pādapīṭhaṁ pādakathalikaṁ paṭisāmeyya, avakkārapātiṁ dhovitvā paṭisāmeyya, pānīyaṁ paribhojanīyaṁ paṭisāmeyya, bhattaggaṁ sammajjeyya;
pli-tv-kd4:1.11.9	yo passeyya pānīyaghaṭaṁ vā paribhojanīyaghaṭaṁ vā vaccaghaṭaṁ vā rittaṁ tucchaṁ so upaṭṭhāpeyya;
pli-tv-kd4:1.11.10	sacassa hoti avisayhaṁ, hatthavikārena dutiyaṁ āmantetvā hatthavilaṅghakena upaṭṭhāpeyya;
pli-tv-kd4:1.11.11	na tveva tappaccayā vācaṁ bhindeyya—
pli-tv-kd4:1.11.12	evaṁ kho mayaṁ samaggā sammodamānā avivadamānā phāsukaṁ vassaṁ vaseyyāma, na ca piṇḍakena kilameyyāmā’ti.
pli-tv-kd4:1.11.13	Atha kho mayaṁ, bhante, aññamaññaṁ neva ālapimhā na sallapimhā.
pli-tv-kd4:1.11.14	Yo paṭhamaṁ gāmato piṇḍāya paṭikkamati so āsanaṁ paññapeti, pādodakaṁ pādapīṭhaṁ pādakathalikaṁ upanikkhipati, avakkārapātiṁ dhovitvā upaṭṭhāpeti, pānīyaṁ paribhojanīyaṁ upaṭṭhāpeti.
pli-tv-kd4:1.11.15	Yo pacchā gāmato piṇḍāya paṭikkamati, sace hoti bhuttāvaseso, sace ākaṅkhati bhuñjati, no ce ākaṅkhati appaharite vā chaḍḍeti, appāṇake vā udake opilāpeti, so āsanaṁ uddharati, pādodakaṁ pādapīṭhaṁ pādakathalikaṁ paṭisāmeti, avakkārapātiṁ dhovitvā paṭisāmeti, pānīyaṁ paribhojanīyaṁ paṭisāmeti, bhattaggaṁ sammajjati.
pli-tv-kd4:1.11.16	Yo passati pānīyaghaṭaṁ vā paribhojanīyaghaṭaṁ vā vaccaghaṭaṁ vā rittaṁ tucchaṁ so upaṭṭhāpeti.
pli-tv-kd4:1.11.17	Sacassa hoti avisayhaṁ, hatthavikārena dutiyaṁ āmantetvā hatthavilaṅghakena upaṭṭhāpeti, na tveva tappaccayā vācaṁ bhindati.
pli-tv-kd4:1.11.18	Evaṁ kho mayaṁ, bhante, samaggā sammodamānā avivadamānā phāsukaṁ vassaṁ vasimhā, na ca piṇḍakena kilamimhā”ti.
pli-tv-kd4:1.12.1	Atha kho bhagavā bhikkhū āmantesi—
pli-tv-kd4:1.12.2	“aphāsuññeva kirame, bhikkhave, moghapurisā vuṭṭhā samānā phāsumhā vuṭṭhāti paṭijānanti.
pli-tv-kd4:1.12.3	Pasusaṁvāsaññeva kirame, bhikkhave, moghapurisā vuṭṭhā samānā phāsumhā vuṭṭhāti paṭijānanti.
pli-tv-kd4:1.12.4	Eḷakasaṁvāsaññeva kirame, bhikkhave, moghapurisā vuṭṭhā samānā phāsumhā vuṭṭhāti paṭijānanti.
pli-tv-kd4:1.12.5	Sapattasaṁvāsaññeva kirame, bhikkhave, moghapurisā vuṭṭhā samānā phāsumhā vuṭṭhāti paṭijānanti.
pli-tv-kd4:1.12.6	Kathañhi nāmime, bhikkhave, moghapurisā mūgabbataṁ titthiyasamādānaṁ samādiyissanti.
pli-tv-kd4:1.13.1	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…
pli-tv-kd4:1.13.2	vigarahitvā dhammiṁ kathaṁ katvā bhikkhū āmantesi—
pli-tv-kd4:1.13.3	na, bhikkhave, mūgabbataṁ titthiyasamādānaṁ samādiyitabbaṁ.
pli-tv-kd4:1.13.4	Yo samādiyeyya, āpatti dukkaṭassa.
pli-tv-kd4:1.13.5	Anujānāmi, bhikkhave, vassaṁvuṭṭhānaṁ bhikkhūnaṁ tīhi ṭhānehi pavāretuṁ—
pli-tv-kd4:1.13.6	diṭṭhena vā sutena vā parisaṅkāya vā.
pli-tv-kd4:1.13.7	Sā vo bhavissati aññamaññānulomatā āpattivuṭṭhānatā vinayapurekkhāratā.
pli-tv-kd4:1.14.1	Evañca pana, bhikkhave, pavāretabbaṁ.
pli-tv-kd4:1.14.2	Byattena bhikkhunā paṭibalena saṅgho ñāpetabbo—
pli-tv-kd4:1.14.3	‘Suṇātu me, bhante, saṅgho.
pli-tv-kd4:1.14.4	Ajja pavāraṇā.
pli-tv-kd4:1.14.5	Yadi saṅghassa pattakallaṁ, saṅgho pavāreyyā’ti.
pli-tv-kd4:1.14.6	Therena bhikkhunā ekaṁsaṁ uttarāsaṅgaṁ karitvā ukkuṭikaṁ nisīditvā añjaliṁ paggahetvā evamassa vacanīyo—
pli-tv-kd4:1.14.7	‘saṅghaṁ, āvuso, pavāremi diṭṭhena vā sutena vā parisaṅkāya vā.
pli-tv-kd4:1.14.8	Vadantu maṁ āyasmanto anukampaṁ upādāya.
pli-tv-kd4:1.14.9	Passanto paṭikarissāmi.
pli-tv-kd4:1.14.10	Dutiyampi, āvuso, saṅghaṁ pavāremi diṭṭhena vā sutena vā parisaṅkāya vā.
pli-tv-kd4:1.14.11	Vadantu maṁ āyasmanto anukampaṁ upādāya.
pli-tv-kd4:1.14.12	Passanto paṭikarissāmi.
pli-tv-kd4:1.14.13	Tatiyampi, āvuso, saṅghaṁ pavāremi diṭṭhena vā sutena vā parisaṅkāya vā.
pli-tv-kd4:1.14.14	Vadantu maṁ āyasmanto anukampaṁ upādāya.
pli-tv-kd4:1.14.15	Passanto paṭikarissāmī’ti.
pli-tv-kd4:1.14.16	Navakena bhikkhunā ekaṁsaṁ uttarāsaṅgaṁ karitvā ukkuṭikaṁ nisīditvā añjaliṁ paggahetvā evamassa vacanīyo—
pli-tv-kd4:1.14.17	‘saṅghaṁ, bhante, pavāremi diṭṭhena vā sutena vā parisaṅkāya vā.
pli-tv-kd4:1.14.18	Vadantu maṁ āyasmanto anukampaṁ upādāya.
pli-tv-kd4:1.14.19	Passanto paṭikarissāmi.
pli-tv-kd4:1.14.20	Dutiyampi, bhante, saṅghaṁ …pe…
pli-tv-kd4:1.14.21	tatiyampi, bhante, saṅghaṁ pavāremi diṭṭhena vā sutena vā parisaṅkāya vā.
pli-tv-kd4:1.14.22	Vadantu maṁ āyasmanto anukampaṁ upādāya.
pli-tv-kd4:1.14.23	Passanto paṭikarissāmī’”ti.
pli-tv-kd4:2.1.1	Tena kho pana samayena chabbaggiyā bhikkhū theresu bhikkhūsu ukkuṭikaṁ nisinnesu pavārayamānesu āsanesu acchanti.
pli-tv-kd4:2.1.2	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—
pli-tv-kd4:2.1.3	“kathañhi nāma chabbaggiyā bhikkhū theresu bhikkhūsu ukkuṭikaṁ nisinnesu pavārayamānesu āsanesu acchissantī”ti.
pli-tv-kd4:2.1.4	Atha kho te bhikkhū bhagavato etamatthaṁ ārocesuṁ …pe…
pli-tv-kd4:2.1.5	“saccaṁ kira, bhikkhave, chabbaggiyā bhikkhū theresu bhikkhūsu ukkuṭikaṁ nisinnesu pavārayamānesu āsanesu acchantī”ti?
pli-tv-kd4:2.1.6	“Saccaṁ, bhagavā”ti.
pli-tv-kd4:2.1.7	Vigarahi buddho bhagavā …pe…
pli-tv-kd4:2.1.8	kathañhi nāma te, bhikkhave, moghapurisā theresu bhikkhūsu ukkuṭikaṁ nisinnesu pavārayamānesu āsanesu acchissanti.
pli-tv-kd4:2.1.9	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya, pasannānaṁ vā bhiyyobhāvāya …pe…
pli-tv-kd4:2.1.10	vigarahitvā …pe…
pli-tv-kd4:2.1.11	dhammiṁ kathaṁ katvā bhikkhū āmantesi—
pli-tv-kd4:2.1.12	“na, bhikkhave, theresu bhikkhūsu ukkuṭikaṁ nisinnesu pavārayamānesu āsanesu acchitabbaṁ.
pli-tv-kd4:2.1.13	Yo accheyya, āpatti dukkaṭassa.
pli-tv-kd4:2.1.14	Anujānāmi, bhikkhave, sabbeheva ukkuṭikaṁ nisinnehi pavāretun”ti.
pli-tv-kd4:2.2.1	Tena kho pana samayena aññataro thero jarādubbalo yāva sabbe pavārentīti ukkuṭikaṁ nisinno āgamayamāno mucchito papati.
pli-tv-kd4:2.2.2	Bhagavato etamatthaṁ ārocesuṁ.
pli-tv-kd4:2.2.3	“Anujānāmi, bhikkhave, tadamantarā ukkuṭikaṁ nisīdituṁ yāva pavāreti, pavāretvā āsane nisīditun”ti.
pli-tv-kd4:3.1.0	2. Pavāraṇābheda
pli-tv-kd4:3.1.1	Atha kho bhikkhūnaṁ etadahosi—
pli-tv-kd4:3.1.2	“kati nu kho pavāraṇā”ti?
pli-tv-kd4:3.1.3	Bhagavato etamatthaṁ ārocesuṁ.
pli-tv-kd4:3.1.4	“Dvemā, bhikkhave, pavāraṇā—
pli-tv-kd4:3.1.5	cātuddasikā ca pannarasikā ca.
pli-tv-kd4:3.1.6	Imā kho, bhikkhave, dve pavāraṇā”ti.
pli-tv-kd4:3.2.1	Atha kho bhikkhūnaṁ etadahosi—
pli-tv-kd4:3.2.2	“kati nu kho pavāraṇakammānī”ti?
pli-tv-kd4:3.2.3	Bhagavato etamatthaṁ ārocesuṁ.
pli-tv-kd4:3.2.4	“Cattārimāni, bhikkhave, pavāraṇakammāni—
pli-tv-kd4:3.2.5	adhammena vaggaṁ pavāraṇakammaṁ,
pli-tv-kd4:3.2.6	adhammena samaggaṁ pavāraṇakammaṁ,
pli-tv-kd4:3.2.7	dhammena vaggaṁ pavāraṇakammaṁ,
pli-tv-kd4:3.2.8	dhammena samaggaṁ pavāraṇakammaṁ.
pli-tv-kd4:3.2.9	Tatra, bhikkhave, yadidaṁ adhammena vaggaṁ pavāraṇakammaṁ, na, bhikkhave, evarūpaṁ pavāraṇakammaṁ kātabbaṁ;
pli-tv-kd4:3.2.10	na ca mayā evarūpaṁ pavāraṇakammaṁ anuññātaṁ.
pli-tv-kd4:3.2.11	Tatra, bhikkhave, yadidaṁ adhammena samaggaṁ pavāraṇakammaṁ, na, bhikkhave, evarūpaṁ pavāraṇakammaṁ kātabbaṁ;
pli-tv-kd4:3.2.12	na ca mayā evarūpaṁ pavāraṇakammaṁ anuññātaṁ.
pli-tv-kd4:3.2.13	Tatra, bhikkhave, yadidaṁ dhammena vaggaṁ pavāraṇakammaṁ, na, bhikkhave, evarūpaṁ pavāraṇakammaṁ kātabbaṁ;
pli-tv-kd4:3.2.14	na ca mayā evarūpaṁ pavāraṇakammaṁ anuññātaṁ.
pli-tv-kd4:3.2.15	Tatra, bhikkhave, yadidaṁ dhammena samaggaṁ pavāraṇakammaṁ, evarūpaṁ, bhikkhave, pavāraṇakammaṁ kātabbaṁ;
pli-tv-kd4:3.2.16	evarūpañca mayā pavāraṇakammaṁ anuññātaṁ.
pli-tv-kd4:3.2.17	Tasmātiha, bhikkhave, evarūpaṁ pavāraṇakammaṁ karissāma yadidaṁ dhammena samagganti, evañhi vo, bhikkhave, sikkhitabban”ti.
pli-tv-kd4:3.3.0	3. Pavāraṇādānānujānana
pli-tv-kd4:3.3.1	Atha kho bhagavā bhikkhū āmantesi—
pli-tv-kd4:3.3.2	“sannipatatha, bhikkhave.
pli-tv-kd4:3.3.3	Saṅgho pavāressatī”ti.
pli-tv-kd4:3.3.4	Evaṁ vutte, aññataro bhikkhu bhagavantaṁ etadavoca—
pli-tv-kd4:3.3.5	“atthi, bhante, bhikkhu gilāno, so anāgato”ti.
pli-tv-kd4:3.3.6	“Anujānāmi, bhikkhave, gilānena bhikkhunā pavāraṇaṁ dātuṁ.
pli-tv-kd4:3.3.7	Evañca pana, bhikkhave, dātabbā—
pli-tv-kd4:3.3.8	tena gilānena bhikkhunā ekaṁ bhikkhuṁ upasaṅkamitvā ekaṁsaṁ uttarāsaṅgaṁ karitvā ukkuṭikaṁ nisīditvā añjaliṁ paggahetvā evamassa vacanīyo—
pli-tv-kd4:3.3.9	‘pavāraṇaṁ dammi, pavāraṇaṁ me hara, pavāraṇaṁ me ārocehi, mamatthāya pavārehī’ti kāyena viññāpeti, vācāya viññāpeti, kāyena vācāya viññāpeti, dinnā hoti pavāraṇā;
pli-tv-kd4:3.3.10	na kāyena viññāpeti, na vācāya viññāpeti, na kāyena vācāya viññāpeti, na dinnā hoti pavāraṇā.
pli-tv-kd4:3.4.1	Evañcetaṁ labhetha, iccetaṁ kusalaṁ.
pli-tv-kd4:3.4.2	No ce labhetha, so, bhikkhave, gilāno bhikkhu mañcena vā pīṭhena vā saṅghamajjhe ānetvā pavāretabbaṁ.
pli-tv-kd4:3.4.3	Sace, bhikkhave, gilānupaṭṭhākānaṁ bhikkhūnaṁ etadahosi—
pli-tv-kd4:3.4.4	‘sace kho mayaṁ gilānaṁ ṭhānā cāvessāma, ābādho vā abhivaḍḍhissati, kālaṅkiriyā vā bhavissatī’ti na, bhikkhave, gilāno bhikkhu ṭhānā cāvetabbo.
pli-tv-kd4:3.4.5	Saṅghena tattha gantvā pavāretabbaṁ;
pli-tv-kd4:3.4.6	na tveva vaggena saṅghena pavāretabbaṁ.
pli-tv-kd4:3.4.7	Pavāreyya ce, āpatti dukkaṭassa.
pli-tv-kd4:3.5.1	Pavāraṇahārako ce, bhikkhave, dinnāya pavāraṇāya tattheva pakkamati, aññassa dātabbā pavāraṇā.
pli-tv-kd4:3.5.2	Pavāraṇahārako ce, bhikkhave, dinnāya pavāraṇāya tattheva vibbhamati …pe…
pli-tv-kd4:3.5.3	kālaṁ karoti …
pli-tv-kd4:3.5.4	sāmaṇero paṭijānāti …
pli-tv-kd4:3.5.5	sikkhaṁ paccakkhātako paṭijānāti …
pli-tv-kd4:3.5.6	antimavatthuṁ ajjhāpannako paṭijānāti …
pli-tv-kd4:3.5.7	ummattako paṭijānāti …
pli-tv-kd4:3.5.8	khittacitto paṭijānāti …
pli-tv-kd4:3.5.9	vedanāṭṭo paṭijānāti …
pli-tv-kd4:3.5.10	āpattiyā adassane ukkhittako paṭijānāti …
pli-tv-kd4:3.5.11	āpattiyā appaṭikamme ukkhittako paṭijānāti …
pli-tv-kd4:3.5.12	pāpikāya diṭṭhiyā appaṭinissagge ukkhittako paṭijānāti …
pli-tv-kd4:3.5.13	paṇḍako paṭijānāti …
pli-tv-kd4:3.5.14	theyyasaṁvāsako paṭijānāti …
pli-tv-kd4:3.5.15	titthiyapakkantako paṭijānāti …
pli-tv-kd4:3.5.16	tiracchānagato paṭijānāti …
pli-tv-kd4:3.5.17	mātughātako paṭijānāti …
pli-tv-kd4:3.5.18	pitughātako paṭijānāti …
pli-tv-kd4:3.5.19	arahantaghātako paṭijānāti …
pli-tv-kd4:3.5.20	bhikkhunidūsako paṭijānāti …
pli-tv-kd4:3.5.21	saṅghabhedako paṭijānāti …
pli-tv-kd4:3.5.22	lohituppādako paṭijānāti …
pli-tv-kd4:3.5.23	ubhatobyañjanako paṭijānāti, aññassa dātabbā pavāraṇā.
pli-tv-kd4:3.5.24	Pavāraṇahārako ce, bhikkhave, dinnāya pavāraṇāya antarāmagge pakkamati, anāhaṭā hoti pavāraṇā.
pli-tv-kd4:3.5.25	Pavāraṇahārako ce, bhikkhave, dinnāya pavāraṇāya antarāmagge vibbhamati …pe…
pli-tv-kd4:3.5.26	kālaṁ karoti …
pli-tv-kd4:3.5.27	sāmaṇero paṭijānāti …
pli-tv-kd4:3.5.28	sikkhaṁ paccakkhātako paṭijānāti …
pli-tv-kd4:3.5.29	antimavatthuṁ ajjhāpannako paṭijānāti …
pli-tv-kd4:3.5.30	ummattako paṭijānāti …
pli-tv-kd4:3.5.31	khittacitto paṭijānāti …
pli-tv-kd4:3.5.32	vedanāṭṭo paṭijānāti …
pli-tv-kd4:3.5.33	āpattiyā adassane ukkhittako paṭijānāti …
pli-tv-kd4:3.5.34	āpattiyā appaṭikamme ukkhittako paṭijānāti …
pli-tv-kd4:3.5.35	pāpikāya diṭṭhiyā appaṭinissagge ukkhittako paṭijānāti …
pli-tv-kd4:3.5.36	paṇḍako paṭijānāti …
pli-tv-kd4:3.5.37	theyyasaṁvāsako paṭijānāti …
pli-tv-kd4:3.5.38	titthiyapakkantako paṭijānāti …
pli-tv-kd4:3.5.39	tiracchānagato paṭijānāti …
pli-tv-kd4:3.5.40	mātughātako paṭijānāti …
pli-tv-kd4:3.5.41	pitughātako paṭijānāti …
pli-tv-kd4:3.5.42	arahantaghātako paṭijānāti …
pli-tv-kd4:3.5.43	bhikkhunidūsako paṭijānāti …
pli-tv-kd4:3.5.44	saṅghabhedako paṭijānāti …
pli-tv-kd4:3.5.45	lohituppādako paṭijānāti …
pli-tv-kd4:3.5.46	ubhatobyañjanako paṭijānāti, anāhaṭā hoti pavāraṇā.
pli-tv-kd4:3.5.47	Pavāraṇahārako ce, bhikkhave, dinnāya pavāraṇāya saṅghappatto pakkamati, āhaṭā hoti pavāraṇā.
pli-tv-kd4:3.5.48	Pavāraṇahārako ce, bhikkhave, dinnāya pavāraṇāya saṅghappatto vibbhamati …pe…
pli-tv-kd4:3.5.49	kālaṁ karoti …
pli-tv-kd4:3.5.50	sāmaṇero paṭijānāti …
pli-tv-kd4:3.5.51	sikkhaṁ paccakkhātako paṭijānāti …
pli-tv-kd4:3.5.52	antimavatthuṁ ajjhāpannako paṭijānāti …
pli-tv-kd4:3.5.53	ummattako paṭijānāti …
pli-tv-kd4:3.5.54	khittacitto paṭijānāti …
pli-tv-kd4:3.5.55	vedanāṭṭo paṭijānāti …
pli-tv-kd4:3.5.56	āpattiyā adassane ukkhittako paṭijānāti …
pli-tv-kd4:3.5.57	āpattiyā appaṭikamme ukkhittako paṭijānāti …
pli-tv-kd4:3.5.58	pāpikāya diṭṭhiyā appaṭinissagge ukkhittako paṭijānāti …
pli-tv-kd4:3.5.59	paṇḍako paṭijānāti …
pli-tv-kd4:3.5.60	theyyasaṁvāsako paṭijānāti …
pli-tv-kd4:3.5.61	titthiyapakkantako paṭijānāti …
pli-tv-kd4:3.5.62	tiracchānagato paṭijānāti …
pli-tv-kd4:3.5.63	mātughātako paṭijānāti …
pli-tv-kd4:3.5.64	pitughātako paṭijānāti …
pli-tv-kd4:3.5.65	arahantaghātako paṭijānāti …
pli-tv-kd4:3.5.66	bhikkhunidūsako paṭijānāti …
pli-tv-kd4:3.5.67	saṅghabhedako paṭijānāti …
pli-tv-kd4:3.5.68	lohituppādako paṭijānāti …
pli-tv-kd4:3.5.69	ubhatobyañjanako paṭijānāti, āhaṭā hoti pavāraṇā.
pli-tv-kd4:3.5.70	Pavāraṇahārako ce, bhikkhave, dinnāya pavāraṇāya saṅghappatto sutto nāroceti, āhaṭā hoti pavāraṇā.
pli-tv-kd4:3.5.71	Pavāraṇahārakassa anāpatti.
pli-tv-kd4:3.5.72	Pavāraṇahārako ce, bhikkhave, dinnāya pavāraṇāya saṅghappatto pamatto nāroceti …pe…
pli-tv-kd4:3.5.73	samāpanno nāroceti, āhaṭā hoti pavāraṇā.
pli-tv-kd4:3.5.74	Pavāraṇahārakassa anāpatti.
pli-tv-kd4:3.5.75	Pavāraṇahārako ce, bhikkhave, dinnāya pavāraṇāya saṅghappatto sañcicca nāroceti, āhaṭā hoti pavāraṇā.
pli-tv-kd4:3.5.76	Pavāraṇahārakassa āpatti dukkaṭassa.
pli-tv-kd4:3.5.77	Anujānāmi, bhikkhave, tadahu pavāraṇāya pavāraṇaṁ dentena chandampi dātuṁ, santi saṅghassa karaṇīyan”ti.
pli-tv-kd4:4.1.0	4. Ñātakādiggahaṇakathā
pli-tv-kd4:4.1.1	Tena kho pana samayena aññataraṁ bhikkhuṁ tadahu pavāraṇāya ñātakā gaṇhiṁsu.
pli-tv-kd4:4.1.2	Bhagavato etamatthaṁ ārocesuṁ.
pli-tv-kd4:4.1.3	“Idha pana, bhikkhave, bhikkhuṁ tadahu pavāraṇāya ñātakā gaṇhanti.
pli-tv-kd4:4.1.4	Te ñātakā bhikkhūhi evamassu vacanīyā—
pli-tv-kd4:4.1.5	‘iṅgha tumhe āyasmanto imaṁ bhikkhuṁ muhuttaṁ muñcatha, yāvāyaṁ bhikkhu pavāretī’ti.
pli-tv-kd4:4.2.1	Evañcetaṁ labhetha, iccetaṁ kusalaṁ.
pli-tv-kd4:4.2.2	No ce labhetha, te ñātakā bhikkhūhi evamassu vacanīyā—
pli-tv-kd4:4.2.3	‘iṅgha tumhe āyasmanto muhuttaṁ ekamantaṁ hotha, yāvāyaṁ bhikkhu pavāraṇaṁ detī’ti.
pli-tv-kd4:4.2.4	Evañcetaṁ labhetha, iccetaṁ kusalaṁ.
pli-tv-kd4:4.2.5	No ce labhetha, te ñātakā bhikkhūhi evamassu vacanīyā—
pli-tv-kd4:4.2.6	‘iṅgha tumhe āyasmanto imaṁ bhikkhuṁ muhuttaṁ nissīmaṁ netha, yāva saṅgho pavāretī’ti.
pli-tv-kd4:4.2.7	Evañcetaṁ labhetha, iccetaṁ kusalaṁ.
pli-tv-kd4:4.2.8	No ce labhetha, na tveva vaggena saṅghena pavāretabbaṁ.
pli-tv-kd4:4.2.9	Pavāreyya ce, āpatti dukkaṭassa.
pli-tv-kd4:4.3.1	Idha pana, bhikkhave, bhikkhuṁ tadahu pavāraṇāya rājāno gaṇhanti …pe…
pli-tv-kd4:4.3.2	corā gaṇhanti …
pli-tv-kd4:4.3.3	dhuttā gaṇhanti …
pli-tv-kd4:4.3.4	bhikkhupaccatthikā gaṇhanti.
pli-tv-kd4:4.3.5	Te bhikkhupaccatthikā bhikkhūhi evamassu vacanīyā—
pli-tv-kd4:4.3.6	‘iṅgha tumhe āyasmanto imaṁ bhikkhuṁ muhuttaṁ muñcatha, yāvāyaṁ bhikkhu pavāretī’ti.
pli-tv-kd4:4.3.7	Evañcetaṁ labhetha, iccetaṁ kusalaṁ.
pli-tv-kd4:4.3.8	No ce labhetha, te bhikkhupaccatthikā bhikkhūhi evamassu vacanīyā—
pli-tv-kd4:4.3.9	‘iṅgha tumhe āyasmanto muhuttaṁ ekamantaṁ hotha, yāvāyaṁ bhikkhu pavāraṇaṁ detī’ti.
pli-tv-kd4:4.3.10	Evañcetaṁ labhetha, iccetaṁ kusalaṁ.
pli-tv-kd4:4.3.11	No ce labhetha, te bhikkhupaccatthikā bhikkhūhi evamassu vacanīyā—
pli-tv-kd4:4.3.12	‘iṅgha tumhe āyasmanto imaṁ bhikkhuṁ muhuttaṁ nissīmaṁ netha, yāva saṅgho pavāretī’ti.
pli-tv-kd4:4.3.13	Evañcetaṁ labhetha, iccetaṁ kusalaṁ.
pli-tv-kd4:4.3.14	No ce labhetha, na tveva vaggena saṅghena pavāretabbaṁ.
pli-tv-kd4:4.3.15	Pavāreyya ce, āpatti dukkaṭassā”ti.
pli-tv-kd4:5.1.0	5. Saṅghapavāraṇādippabheda
pli-tv-kd4:5.1.1	Tena kho pana samayena aññatarasmiṁ āvāse tadahu pavāraṇāya pañca bhikkhū viharanti.
pli-tv-kd4:5.1.2	Atha kho tesaṁ bhikkhūnaṁ etadahosi—
pli-tv-kd4:5.1.3	“bhagavatā paññattaṁ—
pli-tv-kd4:5.1.4	‘saṅghena pavāretabban’ti.
pli-tv-kd4:5.1.5	Mayañcamhā pañca janā.
pli-tv-kd4:5.1.6	Kathaṁ nu kho amhehi pavāretabban”ti?
pli-tv-kd4:5.1.7	Bhagavato etamatthaṁ ārocesuṁ.
pli-tv-kd4:5.1.8	“Anujānāmi, bhikkhave, pañcannaṁ saṅghe pavāretun”ti.
pli-tv-kd4:5.2.1	Tena kho pana samayena aññatarasmiṁ āvāse tadahu pavāraṇāya cattāro bhikkhū viharanti.
pli-tv-kd4:5.2.2	Atha kho tesaṁ bhikkhūnaṁ etadahosi—
pli-tv-kd4:5.2.3	“bhagavatā anuññātaṁ pañcannaṁ saṅghe pavāretunti.
pli-tv-kd4:5.2.4	Mayañcamhā cattāro janā.
pli-tv-kd4:5.2.5	Kathaṁ nu kho amhehi pavāretabban”ti?
pli-tv-kd4:5.2.6	Bhagavato etamatthaṁ ārocesuṁ.
pli-tv-kd4:5.2.7	“Anujānāmi, bhikkhave, catunnaṁ aññamaññaṁ pavāretuṁ.
pli-tv-kd4:5.3.1	Evañca pana, bhikkhave, pavāretabbaṁ.
pli-tv-kd4:5.3.2	Byattena bhikkhunā paṭibalena te bhikkhū ñāpetabbā—
pli-tv-kd4:5.3.3	‘Suṇantu me āyasmanto.
pli-tv-kd4:5.3.4	Ajja pavāraṇā.
pli-tv-kd4:5.3.5	Yadāyasmantānaṁ pattakallaṁ, mayaṁ aññamaññaṁ pavāreyyāmā’ti.
pli-tv-kd4:5.3.6	Therena bhikkhunā ekaṁsaṁ uttarāsaṅgaṁ karitvā ukkuṭikaṁ nisīditvā añjaliṁ paggahetvā te bhikkhū evamassu vacanīyā—
pli-tv-kd4:5.3.7	‘ahaṁ, āvuso, āyasmante pavāremi diṭṭhena vā sutena vā parisaṅkāya vā.
pli-tv-kd4:5.3.8	Vadantu maṁ āyasmanto anukampaṁ upādāya.
pli-tv-kd4:5.3.9	Passanto paṭikarissāmi.
pli-tv-kd4:5.3.10	Dutiyampi …pe…
pli-tv-kd4:5.3.11	tatiyampi ahaṁ, āvuso, āyasmante pavāremi diṭṭhena vā sutena vā parisaṅkāya vā.
pli-tv-kd4:5.3.12	Vadantu maṁ āyasmanto anukampaṁ upādāya.
pli-tv-kd4:5.3.13	Passanto paṭikarissāmī’ti.
pli-tv-kd4:5.3.14	Navakena bhikkhunā ekaṁsaṁ uttarāsaṅgaṁ karitvā ukkuṭikaṁ nisīditvā añjaliṁ paggahetvā te bhikkhū evamassu vacanīyā—
pli-tv-kd4:5.3.15	‘ahaṁ, bhante, āyasmante pavāremi diṭṭhena vā sutena vā parisaṅkāya vā.
pli-tv-kd4:5.3.16	Vadantu maṁ āyasmanto anukampaṁ upādāya.
pli-tv-kd4:5.3.17	Passanto paṭikarissāmi.
pli-tv-kd4:5.3.18	Dutiyampi …pe…
pli-tv-kd4:5.3.19	tatiyampi ahaṁ, bhante, āyasmante pavāremi diṭṭhena vā sutena vā parisaṅkāya vā.
pli-tv-kd4:5.3.20	Vadantu maṁ āyasmanto anukampaṁ upādāya.
pli-tv-kd4:5.3.21	Passanto paṭikarissāmī’”ti.
pli-tv-kd4:5.4.1	Tena kho pana samayena aññatarasmiṁ āvāse tadahu pavāraṇāya tayo bhikkhū viharanti.
pli-tv-kd4:5.4.2	Atha kho tesaṁ bhikkhūnaṁ etadahosi—
pli-tv-kd4:5.4.3	“bhagavatā anuññātaṁ pañcannaṁ saṅghe pavāretuṁ, catunnaṁ aññamaññaṁ pavāretuṁ.
pli-tv-kd4:5.4.4	Mayañcamhā tayo janā.
pli-tv-kd4:5.4.5	Kathaṁ nu kho amhehi pavāretabban”ti?
pli-tv-kd4:5.4.6	Bhagavato etamatthaṁ ārocesuṁ.
pli-tv-kd4:5.4.7	“Anujānāmi, bhikkhave, tiṇṇaṁ aññamaññaṁ pavāretuṁ.
pli-tv-kd4:5.4.8	Evañca pana, bhikkhave, pavāretabbaṁ.
pli-tv-kd4:5.4.9	Byattena bhikkhunā paṭibalena te bhikkhū ñāpetabbā—
pli-tv-kd4:5.4.10	‘Suṇantu me āyasmantā.
pli-tv-kd4:5.4.11	Ajja pavāraṇā.
pli-tv-kd4:5.4.12	Yadāyasmantānaṁ pattakallaṁ, mayaṁ aññamaññaṁ pavāreyyāmā’ti.
pli-tv-kd4:5.4.13	Therena bhikkhunā ekaṁsaṁ uttarāsaṅgaṁ karitvā ukkuṭikaṁ nisīditvā añjaliṁ paggahetvā te bhikkhū evamassu vacanīyā—
